IdDominio,Texto,IdLengua,Texto,IdRasgo,Texto,IdValorRasgo,Texto
5,Sintaxis Compleja,26,Moseten (tsimane / chimane),2,Manera,3,Subordinacion finita c/afijo
5,Sintaxis Compleja,41,Moseten (tsimane / chimane),1,Desiderativa correferencial,1,Yuxtaposicion
5,Sintaxis Compleja,41,Moseten (tsimane / chimane),2,Manera,4,Nominalizacion
5,Sintaxis Compleja,42,Moseten (tsimane / chimane),1,Desiderativa correferencial,5,Raices verbales seriales
5,Sintaxis Compleja,42,Moseten (tsimane / chimane),2,Manera,5,Raices verbales seriales
5,Sintaxis Compleja,42,Moseten (tsimane / chimane),4,Tiempo,3,Subordinacion finita c/afijo
5,Sintaxis Compleja,42,Moseten (tsimane / chimane),4,Tiempo,4,Nominalizacion
5,Sintaxis Compleja,43,Moseten (tsimane / chimane),1,Desiderativa correferencial,5,Raices verbales seriales
5,Sintaxis Compleja,43,Moseten (tsimane / chimane),2,Manera,4,Nominalizacion
5,Sintaxis Compleja,43,Moseten (tsimane / chimane),4,Tiempo,3,Subordinacion finita c/afijo
5,Sintaxis Compleja,43,Moseten (tsimane / chimane),4,Tiempo,4,Nominalizacion
6,Demostrativos,16,Moseten (tsimane / chimane),1,Distancia espacial,3,Tres grados
