Glottocode;ISO639P3code
swed1254;swe
tavr1235;rmu
sydn1236;xdk
sylh1242;syl
clas1252;syc
clas1252;syc
nort3139;apc
itel1242;itl
sout2985;skd
taab1238;tap
taab1238;tap
taab1238;tap
sais1237;xsy
mand1440;tbf
taba1263;tby
taba1259;tab
taba1265;nhc
tabl1243;tnm
tabl1243;tnm
tabl1243;tnm
tabl1243;tnm
tabo1241;knv
tabr1243;tzx
tabr1243;tzx
tabr1243;tzx
aral1243;atq
aral1243;atq
taca1256;tna
daur1238;dta
tada1238;dsq
taee1237;rob
;
west2600;mqs
baru1269;bjz
taga1272;bgs
tbol1240;tbl
taga1270;tgl
tagb1258;tbw
tagb1258;tbw
cala1258;tbk
tagb1255;tbm
tago1246;tag
west2600;mqs
east2440;mky
tahi1242;tah
;
tahi1242;tah
bero1242;bom
thai1261;tha
taia1239;gpn
taik1255;aos
taik1255;aos
tain1253;ago
tain1254;tnq
sapo1253;sps
iumi1238;ium
binu1245;bjr
sout2943;omw
tait1250;dav
aich1238;aih
aich1238;aih
nort2740;nod
taid1249;tyr
khun1259;kkh
zuoj1238;zzj
zuoj1238;zzj
zuoj1238;zzj
zuoj1238;zzj
laoo1244;lao
zuoj1238;zzj
yoyy1238;yoy
nung1283;nut
yong1276;zyb
taje1237;pee
taje1237;pee
taji1245;tgk
taji1248;abh
taji1246;tdj
nucl1643;jpn
west2420;kjl
bunu1267;bnn
take1257;tkm
yaey1239;rys
;
taki1248;tbc
bunu1267;bnn
taku1257;nho
takw1238;tke
hmon1264;hnj
tall1250;tal
tala1295;tak
binu1244;bkd
sout2668;hnd
lamp1243;ljp
west2600;mqs
tala1285;tld
tali1258;tlj
tali1258;tlj
talo1252;tlk
galo1243;gal
telu1263;tlt
telu1263;tlt
telu1263;tlt
taly1247;tly
tama1336;tcg
taha1241;thv
taha1241;thv
taya1257;thz
east2347;taj
tama1365;taq
tama1365;taq
nort2984;pmq
cent2194;tzm
cent2194;tzm
cent2194;tzm
tamb1267;tdk
tamb1253;tls
cent2100;dtp
tami1290;tmy
tami1289;tam
tami1289;tam
tami1289;tam
tamn1235;tml
tamp1251;tpu
mala1480;xdy
tana1290;tcb
tana1288;tcm
ruka1240;dru
bass1258;bsc
ghar1239;gri
bass1258;bsc
;
tand1253;tni
tane1237;tnx
bamb1270;ptu
niwe1234;hrc
nucl1696;tan
band1345;bfl
seke1240;skj
tang1330;tnv
tang1355;tgu
shin1264;scl
tang1353;tkx
lowe1415;dni
tang1347;tgp
tang1355;tgu
tang1356;tbs
tang1334;txg
mian1254;pla
tani1257;tnc
tani1257;tnc
kano1244;kxn
bamb1270;ptu
muba1238;tsx
tapa1260;qcs
;qlf
;
tape1242;afp
tapi1253;tpj
tapi1254;taf
surr1238;tdl
puno1238;qxp
ledo1238;lew
west2538;txn
diga1241;mhu
pure1242;tsz
tari1256;tae
tali1257;tdf
tari1256;tae
tari1263;rif
tari1263;rif
kalu1247;kli
taro1263;yer
tarp1240;tpf
taru1236;tdm
tasa1240;twq
tach1250;shi
tasm1246;tmt
chek1238;mrn
tata1257;txx
tata1255;tat
tata1255;tat
tatu1247;tav
taua1242;ttd
taua1242;ttd
taul1251;tuh
taul1251;tuh
mama1276;mqj
taup1242;tpa
pemo1248;aoc
taus1252;tad
taus1252;tad
taus1252;tad
taus1253;trr
taus1251;tsg
urip1239;upv
cent2091;plc
tauy1241;tya
tave1240;tvs
tave1240;tvs
tave1240;tvs
tawa1275;tbo
tawa1270;twl
kahu1241;agw
tawo1243;twy
tayy1238;tyz
taia1239;gpn
tazn1238;grr
laha1250;lha
tbol1240;tbl
tchi1245;tck
tchu1241;bqa
tean1237;tkw
dadi1250;mps
tebu1239;dtu
tekt1235;ttc
teda1241;tuq
teee1242;tkq
teke1274;ifm
tefa1238;tfo
tafi1243;tcd
lafo1243;laf
teke1278;ebo
tehi1237;kps
tehu1242;teh
teiw1235;twe
teiw1235;twe
ibal1241;tek
teke1274;ifm
ibal1241;tek
teke1274;ifm
ibal1241;tek
ibal1241;tek
ibal1241;tek
tela1241;tvm
tele1256;tlf
telu1262;tel
telu1262;tel
telu1262;tel
telu1262;tel
temm1241;kdh
cent2144;maz
temb1276;tqb
teme1252;tdo
nucl1339;teq
temi1246;tea
tamk1242;tax
timn1235;tem
timn1235;tem
timn1235;tem
timn1235;tem
timn1235;tem
temo1243;tmo
temu1239;tmw
temm1241;kdh
tenn1245;tct
maho1249;mxx
tene1248;dtk
tene1248;dtk
tene1248;dtk
tene1248;dtk
teng1272;tes
tenh1241;pah
tenn1246;tex
tenn1245;tct
acat1239;tpx
teop1238;tio
tlah1239;mxp
tepe1278;tep
hueh1236;tee
pisa1237;tpp
tlac1235;tpt
sooo1256;teu
tlah1239;mxp
tera1251;ttr
tera1251;ttr
tere1276;trb
nort2697;azj
tere1279;ter
tere1272;tef
teri1250;tfr
teri1244;tec
term1237;twu
tern1247;tft
nort2828;max
tese1238;keg
tesh1239;twc
teso1249;teo
alum1246;aab
tete1250;tll
tete1250;tll
tete1251;nhg
tawa1286;ttq
tetu1245;tet
tetu1246;tdt
teun1241;tve
tewa1260;tew
teiw1235;twe
teiw1235;twe
teiw1235;twe
tewa1260;tew
tewa1260;tew
teiw1235;twe
texc1235;otx
texi1237;poq
texm1235;zpz
thaa1239;thy
thai1261;tha
thai1261;tha
thai1261;tha
thak1245;ths
nort2646;pbu
than1259;thf
thao1240;ssf
thar1283;thk
thar1283;thk
aheu1239;thm
;
thay1249;thd
xhos1239;xho
timn1235;tem
tayy1238;tyz
thom1243;thp
hakk1236;hak
thul1246;tdh
thur1254;tbh
tian1237;tbj
nort2735;doc
gaaa1245;ttb
tibe1274;ngy
tibe1272;bod
tibe1272;bod
tibe1272;bod
sout3241;itd
tido1248;tvo
tien1242;tii
tien1242;tii
tien1242;tii
tien1242;tii
tiey1235;boz
tifa1245;tif
abui1241;abz
tiga1245;tgc
tigo1236;nza
tigr1270;tig
tigr1270;tig
tigr1271;tir
tigr1271;tir
tigr1271;tir
tika1246;tik
tika1246;tik
tika1246;tik
tiko1237;tkp
ticu1245;tca
swah1253;swh
swah1253;swh
tila1239;otl
till1254;til
tilq1235;zts
tilu1238;tij
tima1241;tms
timb1251;tim
timu1245;tjm
timu1262;tih
tina1246;lbf
nucl1454;yva
tind1238;tin
kumi1248;dih
tipp1239;tpe
nort2646;pbu
tira1258;tde
tira1258;tde
trio1238;tri
suri1267;suq
tira1254;tic
tiru1241;tiy
tivv1240;tiv
tivv1240;tiv
tivv1240;tiv
tiwa1253;lax
nort1550;twf
nort1550;twf
sout2961;tix
tiwi1244;tiw
paiw1248;pwn
tlac1237;tpl
mali1285;tcf
tlin1245;tli
tooo1238;toz
toab1237;mlu
taee1237;rob
toar1246;tqo
toar1246;tqo
toba1269;tob
toba1266;tti
bata1289;bbc
tobe1252;tlb
tobo1251;tbv
tokh1242;xto
tokh1243;txb
toch1257;taz
toch1257;taz
stod1241;sbu
toda1252;tcx
panc1247;pnp
toda1252;tcx
taro1264;trv
toma1245;tod
todr1244;tdr
kara1462;kim
tofa1246;tlg
loto1240;lht
togb1241;tor
togo1252;tgy
toho1245;ood
tojo1241;toj
toka1244;zuh
toke1240;tkl
kara1474;kpt
;
toku1246;tkn
nucl1643;jpn
tokp1240;tpi
kuan1248;ksd
tola1247;lbw
tola1247;lbw
tola1247;lbw
tola1247;lbw
tola1247;lbw
tola1247;lbw
tali1259;tlr
tolo1255;tlm
tolo1259;tol
toma1248;tdi
tomb1243;tom
badi1247;khd
tomi1243;txm
tomm1242;dto
tomm1242;dto
tomm1242;dto
tomm1242;dto
tomm1242;dto
tomm1242;dto
tomo1243;dtm
tomo1243;dtm
tomo1243;dtm
ruka1240;dru
tond1251;tdn
humb1243;hmb
tong1308;tnz
tong1325;ton
tong1325;ton
gito1238;toh
tonj1246;tjn
tonk1249;tqw
tons1239;tnw
tons1240;txs
tont1239;tnt
toor1238;ttj
topo1243;toy
topo1242;toq
tora1263;trz
tora1267;trj
tora1259;ttu
toro1249;tdv
toro1252;dts
toro1252;dts
toro1252;dts
toro1253;dtt
toro1253;dtt
toro1253;dtt
toro1253;dtt
torr1261;tcs
torr1259;tei
torw1241;trw
toto1304;txe
;
high1243;tos
filo1235;tlp
high1243;tos
yecu1235;tlc
;
;
;
uppe1275;tku
toto1306;ttk
bomi1238;zmx
tour1242;neb
gora1262;goc
towe1240;ttn
guja1253;gju
trav1237;rmd
treg1243;trm
trin1273;tgq
kama1367;kms
trin1274;trn
liby1240;ayl
chic1273;trs
copa1237;trc
sanm1298;trq
chim1302;qug
chuu1238;chk
taro1264;trv
trum1247;tpy
tsaa1242;tsa
tsaa1242;tsa
tsak1249;tkr
tsak1248;tsd
tsam1247;tsb
tsam1247;tsb
tsam1247;tsb
yans1239;yns
tsat1238;huq
west2392;mrj
east2328;mhr
dido1241;ddo
dido1241;ddo
tsha1245;tsj
tswa1255;tsc
tsis1238;tsw
tsog1243;tsv
tsog1243;tsv
tson1249;tso
tson1249;tso
tsot1241;lto
tsou1248;tsu
tsuv1239;tvd
tsuv1243;tsh
tswa1253;tsn
tswa1253;tsn
tswa1253;tsn
tsak1250;kvz
mutu1242;tuc
tuam1242;pmt
tuba1279;tbu
tuba1278;tub
tuca1252;tuo
tuca1252;tuo
woje1238;jod
tugu1245;tzn
tuka1248;khc
tuka1249;bhq
tuki1240;bag
tuki1240;bag
tuku1254;tkd
tula1252;tul
;
tula1252;tul
tule1244;tlu
tuli1249;tey
tulu1258;tcy
tulu1258;tcy
tuma1260;tmc
nucl1634;skv
tumb1250;tum
tumb1250;tum
holo1240;hoo
tuml1238;tmq
tuml1238;tmq
tuml1238;tmq
tuml1238;tmq
pana1305;par
tumz1238;mzb
nene1249;yrk
cent2150;tuf
tune1261;tvu
tung1290;lcm
tung1293;trt
tung1293;trt
tung1293;trt
tung1293;trt
sais1237;xsy
tuni1251;tug
tuni1252;tun
tuni1259;aeb
tunj1244;tjg
tunn1238;tqq
baba1268;baa
nort2724;bfc
tupa1250;tpr
tupi1273;tpn
tupu1244;tui
butm1237;bnr
turi1246;trd
arom1237;rup
turi1247;twt
turk1306;tuz
turk1308;tuv
turk1306;tuz
nucl1301;tur
nucl1301;tur
nucl1301;tur
turk1304;tuk
turk1304;tuk
turo1239;tru
tusc1257;tus
tute1247;tta
tuto1241;ttg
nyan1302;nyb
tuts1235;tvt
tutu1241;tmi
tutu1242;tuu
tuva1244;tvl
tuvi1240;tyv
tuwa1242;tww
tuwu1238;bov
tuxa1239;tud
tuxa1239;tud
tuxi1238;tux
tuyu1244;tue
tuyu1244;tue
twan1247;twa
twen1242;twn
twen1241;twd
akan1250;aka
akan1250;aka
tika1246;tik
tyap1238;kcg
tyar1236;woa
tzel1254;tzh
tzel1254;tzh
tzot1259;tzo
tzot1259;tzo
tzot1259;tzo
;
tzut1248;tzj
tzut1248;tzj
tzut1248;tzj
uuuu1243;uuu
uabm1237;aoz
uare1241;ksj
uare1241;ksj
tair1256;uar
tair1256;uar
nort2845;mrq
ubag1245;byc
ubag1245;byc
ubag1245;byc
uban1243;uba
ubii1238;ubi
ubir1237;ubr
ubyk1235;uby
uruu1244;ure
udaa1238;uda
udih1248;ude
udii1243;udi
udmu1245;udm
udmu1245;udm
uduk1239;udu
yaey1239;rys
ufim1240;ufi
ugar1238;uga
ughe1237;uge
uham1238;uha
dama1272;uhn
orok1265;oaa
ujir1237;udj
ukaa1243;kcf
ukwu1241;ukw
saaa1240;apb
ukpe1249;akd
ukpe1249;akd
ukpe1249;akd
ukra1253;ukr
ukra1253;ukr
ukue1238;uku
ukur1240;ukg
ukwa1238;ukq
ulau1237;svb
saaa1240;apb
ulch1241;ulc
mauw1238;mhl
ulit1238;uli
ulla1237;ull
;
ulwa1239;ulw
yaul1241;yla
umaa1242;ppk
uman1240;gdn
uman1240;gdn
umat1237;uma
umbu1235;umr
umbu1257;umb
umbu1257;umb
umbu1257;umb
umbu1256;umg
kamb1299;xbr
umbu1258;ubu
umbu1258;ubu
wipi1242;gdr
umed1238;upi
umir1236;due
umon1238;umm
umon1238;umm
umot1240;umo
unaa1239;mtg
unam1242;unm
unaa1239;mtg
ghul1238;ghl
unem1238;une
ungg1243;xgu
unua1237;onu
sril1245;sci
tana1289;tfn
uppe1438;kuu
toho1245;ood
poko1261;pkb
lowe1415;dni
uppe1395;hsb
uppe1437;tau
uppe1437;tau
uppe1235;tov
urav1235;uur
urad1239;urf
urad1239;urf
urad1239;urf
urak1238;urk
nort2930;kiw
urar1246;ura
urat1244;urt
urat1244;urt
urat1244;urt
urap1240;uro
urap1240;uro
urap1240;uro
urap1240;uro
urdu1245;urd
urho1239;urh
urho1239;urh
urho1239;urh
urip1239;upv
urig1240;urg
urim1251;urx
urip1239;upv
urii1240;uvh
assy1241;aii
urni1239;urc
balk1252;rmn
urua1244;urn
urua1242;urv
urub1250;urb
urue1240;urz
usag1244;usk
usar1243;usa
usho1238;ush
khow1242;khw
sopp1247;urw
usku1243;ulf
uspa1245;usp
uyaa1238;usu
usui1238;usi
utes1238;ute
utes1238;ute
utes1238;ute
otor1240;otr
utuu1240;utu
uvbi1238;evh
uigh1240;uig
buru1296;bsk
nort2690;uzn
uzek1238;eze
uzek1238;eze
vaag1238;vaa
vaal1235;gku
pile1238;piv
vafs1240;vaf
vagl1239;vag
vagh1249;tva
vaii1241;vai
vaii1241;vai
vaii1241;vai
lang1320;lag
vale1250;vae
stan1289;cat
valp1237;vlp
valp1237;vlp
vame1236;mlr
woje1238;jod
vano1237;vnk
vaoo1237;vao
togb1241;tor
bara1362;bbg
togb1241;tor
varh1239;vah
vari1239;vrs
vasa1239;vas
vera1241;vra
leme1238;lrz
vedd1240;ved
vemg1240;vem
vemg1240;vem
vend1245;ven
vend1245;ven
bari1297;mot
veng1238;bav
vent1242;veo
veps1250;vep
veps1250;vep
vera1241;vra
viem1243;vig
viet1252;vie
viet1252;vie
viet1252;vie
vile1241;vil
vili1238;vif
vili1238;vif
vinc1243;svc
vinm1237;vnm
vinz1238;vin
vinz1238;vin
joba1238;job
vito1235;vto
mudu1242;wiv
eviy1235;gev
bubi1250;buw
bubi1250;buw
arom1237;rup
vlax1238;rmy
;
voti1245;vot
bubi1250;buw
bubi1250;buw
swah1253;swh
vuna1239;vnp
punu1239;puu
vute1244;vut
vute1244;vut
vute1244;vut
nucl1290;wbm
midd1357;bdy
waam1244;wwa
waat1238;ssn
ciac1237;cia
wabo1240;wbb
wabo1241;kmx
wada1263;wdg
amba1265;amk
wadd1237;wbq
moru1253;mgd
wadj1254;wdj
wadj1254;wdj
sout2668;hnd
waff1241;waj
suga1249;sug
mapo1242;bzh
waga1260;wga
wagd1238;wbr
wage1238;waq
;
area1240;alu
waig1243;wbk
wail1242;wlr
waim1252;wmh
waim1255;bao
waim1255;bao
waim1253;atr
sowa1245;sow
waiw1244;waw
waiw1244;waw
waja1259;wja
waja1257;wbv
waka1275;wav
urip1239;upv
lauu1247;llu
wola1253;wle
hava1248;yuf
wali1263;wlx
wali1261;wly
nucl1453;wla
nucl1453;wla
wali1262;wll
wall1257;wls
wall1255;wln
wall1255;wln
walm1241;wmt
valm1241;van
valm1241;van
bank1259;dbw
womp1235;wmo
wama1247;wmc
wamb1258;wmb
wamb1259;wms
wamb1257;wme
marg1266;mfm
wame1240;cou
wamp1249;wam
wamp1247;lbq
wamp1247;lbq
wamp1248;waz
wann1242;wan
wana1269;wnb
koch1250;kdq
guan1269;gvc
wana1268;wnp
cent1973;pst
wanc1238;nnp
wand1264;wbh
wand1278;mfi
wand1267;wad
wand1263;wnd
wand1266;wdd
wand1266;wdd
wand1266;wdd
kama1367;kms
wane1241;wne
wang1294;lwg
wang1291;wyb
wang1294;lwg
wang1290;wgg
wang1299;wng
pitj1243;pjt
wong1246;xwk
bouy1240;pcc
vwan1235;wbi
para1301;prk
wano1243;wno
wano1243;wno
want1252;wnc
wanu1241;wnk
usan1239;wnu
wann1242;wan
waor1240;auc
wapa1235;juk
waph1238;juw
wapi1253;wap
wapi1253;wap
wapi1253;wap
wapp1239;wao
wara1292;wbf
wara1303;wba
wara1290;wrz
wara1300;war
wara1292;wbf
wara1292;wbf
wara1292;wbf
wara1294;tci
ward1246;wrr
guar1293;gae
ware1253;wsa
warr1255;wgy
taga1278;oua
huar1255;var
wari1266;wrs
wari1264;wbe
warj1253;wji
wark1247;bgv
varl1238;vav
warl1254;wbp
warl1256;wrb
warn1244;wrn
waro1242;wrp
;
warr1258;wwr
waru1266;wru
waru1265;wrm
waru1267;wrv
waru1264;wrg
waru1266;wru
gese1240;ges
warj1242;aml
wase1252;gsp
wash1253;was
wash1253;was
wask1241;wsk
panc1247;pnp
moro1289;mok
wata1253;wax
wata1253;wax
wath1238;wth
watu1247;wah
kama1367;kms
waur1244;wau
wauy1237;wuy
wawa1246;www
wawo1239;wow
wawo1239;wow
waya1270;oym
waya1269;way
west2519;wyy
wayu1243;guc
lamp1243;ljp
lamp1243;ljp
nucl1290;wbm
nucl1290;wbm
weda1241;wed
wehh1238;weh
weje1237;wew
wola1242;wal
wels1247;cym
wels1247;cym
wels1246;rmw
wemb1241;xww
wemb1241;xww
wyan1247;wya
weri1253;wer
gaww1239;gwd
wers1238;kvw
wers1238;kvw
homs1234;hyw
west2441;are
balt1258;bft
kaqc1270;cak
west2369;pes
nort2702;gno
west2466;kza
kekc1242;kek
kele1257;keb
west2418;mrd
west2422;raf
mono1275;mnr
west2408;mut
west2763;amw
west2386;pnb
lamm1241;lev
west2563;pne
poqo1253;poc
kich1262;quc
kich1262;quc
kich1262;quc
west2415;tdg
teke1277;lli
teke1281;tyi
west2430;mmr
vlaa1240;vls
west2513;nnd
west2450;lia
west2450;lia
west2548;drn
kala1399;kal
kara1486;leu
west2600;mqs
izon1238;ijc
west2516;uve
west2402;ybe
weta1242;wwo
weta1242;wwo
bert1248;wti
weso1238;gxx
whit1269;tnp
whit1269;tnp
whit1266;lwh
taid1250;twh
taid1250;twh
taid1250;twh
mini1253;wii
east2330;lwl
wich1260;wic
wich1260;wic
wich1263;wlv
wich1264;mzh
wich1263;wlv
khol1240;ktc
;
wikm1247;wim
wikn1245;wig
hoch1243;win
nucl1651;wnw
wipi1242;gdr
wipi1242;gdr
wipi1242;gdr
wipi1242;gdr
wipi1242;gdr
wipi1242;gdr
wipi1242;gdr
wipi1242;gdr
wipi1242;gdr
wipi1242;gdr
wipi1242;gdr
wipi1242;gdr
wira1262;wrh
wira1264;wir
wira1265;wgu
biri1256;bzr
wiru1244;wiu
wiyo1248;wiy
weno1238;wob
weno1238;wob
weno1238;wob
woga1249;wog
woga1249;wog
woge1237;woc
woii1237;wbw
woiw1237;wyi
woje1238;jod
west2458;bbp
west2458;bbp
wola1243;wod
wola1243;wod
wola1242;wal
wola1242;wal
wole1240;woe
woli1241;wlo
nucl1347;wol
nucl1347;wol
nucl1347;wol
nucl1347;wol
nucl1347;wol
nucl1347;wol
nucl1347;wol
nucl1347;wol
gamb1252;wof
womp1235;wmo
womo1238;wmx
womn1235;wom
wong1247;won
wong1247;won
wong1247;won
wori1245;kda
woro1256;jud
worr1237;wro
ambu1247;abt
east2440;mky
yawi1238;ybx
wota1240;wsv
wotu1240;wtw
woun1238;noa
wudi1238;ywq
taih1246;tiz
wudu1238;wud
baim1244;bqh
wulg1239;qgu
wuli1242;wlu
wumb1241;bqm
wumb1242;wum
wumb1242;wum
wumb1242;wum
yong1276;zyb
yong1276;zyb
wuna1249;wub
vunj1238;vun
vunj1238;vun
vunj1238;vun
wush1238;bse
wush1238;bse
wusi1237;wsi
wusi1237;wsi
wusi1237;wsi
wusi1237;wsi
wutu1241;wuh
wutu1244;wut
wuvu1239;wuv
wuzl1236;udl
wuch1236;wuu
wuch1236;wuu
wuch1236;wuu
wuch1236;wuu
yong1276;zyb
wuch1236;wuu
wuch1236;wuu
wuch1236;wuu
wuch1236;wuu
wyan1247;wya
wymy1235;wym
west2721;gaz
xaas1235;kao
darg1241;dar
xamt1239;xan
xamt1239;xan
xana1235;ztg
xara1244;ane
xava1240;xav
xava1240;xav
bubi1250;buw
bubi1250;buw
simb1254;sbw
pinj1243;pic
xere1240;xer
xeta1241;xet
tsog1243;tsv
xhos1239;xho
xhos1239;xho
maon1241;mmd
acha1249;acn
xian1251;hsn
west2430;mmr
sout2730;bfs
xian1251;hsn
xian1251;hsn
xian1251;hsn
xibe1242;sjo
xico1235;too
sich1238;iii
xinc1247;xin
xipa1240;xiy
cent2004;bca
awac1238;vwa
guer1243;amu
xokl1240;xok
huaa1248;nmn
huaa1248;nmn
huaa1248;nmn
xwel1235;xwe
yaba1248;yar
mber1257;mdt
yabe1254;jae
yabe1255;ybm
yawe1241;yby
yabo1240;ybo
yale1246;nce
yaey1239;rys
yaga1260;ygr
yagn1238;yai
yagu1244;yad
yagu1244;yad
yagu1244;yad
yagw1240;ygw
diii1241;dur
yaha1248;ner
yaha1247;rhp
yaha1247;rhp
yahu1241;ynu
yaka1269;yaf
yaka1275;ykk
kapp1237;ykm
yaka1277;yka
yaka1269;yaf
ganz1247;gnz
yaka1269;yaf
yaka1269;yaf
yaka1272;axk
yaka1269;yaf
yakk1236;ybh
yaki1237;yak
yako1252;yky
yako1252;yky
nucl1770;dnj
mids1243;bjo
yala1263;yba
yala1262;ylr
yala1263;yba
kosa1249;kkl
kosa1249;kkl
yalu1240;yal
yama1264;yag
yama1260;ymp
cent2126;ryu
yamb1251;yam
yamb1251;yam
yamb1254;ymb
yamb1252;yat
yamd1240;jmd
yame1242;yme
yami1254;tao
yami1256;yaa
yami1254;tao
yamb1254;ymb
yamp1242;ybi
yana1271;ynn
coro1247;qwa
nina1238;shb
nina1238;shb
yann1237;jay
para1301;prk
yand1257;dym
yend1241;ynq
yand1257;dym
yand1257;dym
yand1261;xyb
yand1253;ynd
luuu1242;khb
yang1293;yav
ngka1235;kcd
nort2747;hea
yang1290;bsx
yang1288;jng
yang1289;yng
nucl1310;mya
yang1298;ynl
yang1297;yde
yano1262;wca
yano1261;guu
yano1262;wca
yans1239;yns
yans1239;yns
yany1243;jao
yans1239;yns
yans1239;yns
yans1239;yns
yans1239;yns
yans1239;yns
yans1239;yns
iumi1238;ium
lolo1259;ycl
yaoo1241;yao
yaoo1241;yao
yaoo1241;yao
yaoo1241;yao
yape1248;yap
yaqa1246;jaq
yaqu1251;yaq
yaqu1251;yaq
narr1259;nay
yara1250;yrw
yare1248;yrb
yare1249;zae
lemb1266;leq
bedo1237;bed
adze1240;adz
pume1238;yae
yasa1242;yko
wakh1245;wbl
sout2785;gso
inok1238;ino
yaus1235;yyu
yaur1239;jau
yaou1238;yre
hava1248;yuf
yavi1244;yvt
yawa1261;yaw
yawa1260;ywn
;
yawu1244;ywr
bouy1240;pcc
yayg1236;xya
bouy1240;pcc
yazg1240;yah
yekh1238;ets
yeko1240;ykr
yeko1240;ykr
yeko1240;ykr
yela1238;yel
yele1255;yle
yelm1242;jel
yelm1242;jel
yelo1243;ylg
yemb1246;ybb
yemb1246;ybb
yemb1246;ybb
sana1295;ayn
yend1241;ynq
boik1241;bzf
yera1243;yra
yera1243;yra
yere1243;gop
yapu1240;yev
yero1238;yrn
yeru1240;yeu
ravu1237;yea
yesk1239;yes
yess1239;yss
yetf1238;yet
yeii1239;jei
kama1367;kms
east2295;ydd
west2361;yih
yidg1240;ydg
yidi1250;yii
yill1241;yll
yima1243;yee
yima1243;yee
yind1247;yij
nort2770;fll
punu1239;puu
yill1241;yll
jirj1239;yyr
yiss1240;yis
;
yiwo1237;gek
yoba1237;yob
masa1299;myx
yoga1237;yog
tase1235;nst
java1254;jav
yoid1240;ydk
yoke1238;yki
yoku1256;yok
yoku1256;yok
dhan1270;dhg
yomm1242;pil
yomb1244;yom
yomb1244;yom
yomm1242;pil
yona1241;yoi
kuni1268;xug
yong1277;yno
minz1235;czo
yong1280;yon
yong1280;yon
cent2009;zch
yopn1238;yut
yoro1243;yox
yort1237;xyy
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoru1245;yor
yoso1239;mpm
yott1234;yot
yott1234;yot
youn1235;buh
yuag1237;nua
taih1246;tiz
taiy1242;cuu
yuch1247;yuc
yucu1253;ycn
yucu1253;ycn
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuec1235;yue
yuga1244;yub
yugh1239;yug
yugh1239;yug
yuhu1238;yab
nort2745;ykg
yuki1243;yuk
yukp1241;yup
yukp1241;yup
yukp1241;yup
yuku1243;ybl
yuku1243;ybl
mart1256;mpj
yulu1243;yul
quec1382;yum
madn1237;zml
cent2004;bca
cent2128;ess
sire1246;ysr
yuqu1240;yuq
yura1255;yuz
yura1255;yuz
kark1258;yuj
yuro1248;yur
yuru1263;yui
yuwa1244;yau
yuwa1244;yau
mbul1260;mbu
saya1246;say
zaba1237;kji
zaca1242;ctz
zaiw1241;atb
nort2646;pbu
zara1247;zaj
zara1247;zaj
balo1261;biz
balo1261;biz
bang1354;bni
bang1354;bni
chav1241;cbk
zana1238;zak
zand1248;zne
zand1248;zne
zand1248;zne
zapa1253;zro
;
loxi1235;ztp
mitl1236;zaw
mixt1426;zpm
sanj1284;zab
sier1250;zaa
sout3004;zsr
yala1267;zpu
yatz1235;zav
zoog1238;zpq
zari1242;zaz
zarm1239;dje
zarm1239;dje
zarm1239;dje
zarm1239;dje
zays1235;zay
zays1235;zay
diml1238;diq
zaza1245;jaj
zeeu1238;zea
zena1237;zeg
zena1248;zen
zena1248;zen
zays1235;zay
khor1269;kmz
zhab1238;zhb
nort2735;doc
sout2730;bfs
aoua1234;aou
nort2747;hea
zhoa1238;zhw
para1301;prk
sout2730;bfs
sout2730;bfs
guib1244;zgn
zuoj1238;zzj
ziaa1250;zia
haya1250;hay
zigu1244;ziw
zigu1244;ziw
kaci1244;koe
zima1244;zik
zimb1251;zmb
nort2795;nde
tzot1259;tzo
zinz1238;zin
zinz1238;zin
zire1244;zrn
ziri1239;zir
zizi1238;ziz
dass1243;dot
zoee1240;pto
koon1244;kng
koon1244;kng
koon1244;kng
koon1244;kng
fran1266;zos
rayo1235;zor
kala1372;kls
zulg1242;gnd
zulu1248;zul
zulu1248;zul
zulu1248;zul
zumb1240;jmb
zuni1245;zun
zayy1238;zwa
